transaction_id,scheme_name,unit_no,property_type,district,state,postcode,built_up_sqft,price_rm,transaction_date,source_batch
TX-2026-08-00265,Residensi Kenanga Sari Sepang,D-06-07,Kondominium,Sepang,Selangor,63113,1207,473000,2026-08-06,B2
TX-2026-08-02871,Taman Putra Perdana Hulu,E-34-05,Kondominium,Hulu Selangor,Selangor,35900,1033,255500,2026-08-07,B2
TX-2026-08-00451,Desa Kenanga Sari Hulu,B-02-12,Berkembar 2 Tingkat,Hulu Langat,Selangor,43500,3183,974500,2026-08-05,B1
TX-2026-08-01258,Taman Bukit Harmoni Klang,D-22-24,Teres 2 Tingkat,Klang,Selangor,41558,2141,1205000,2026-08-16,B1
TX-2026-08-02737,Pangsapuri Tasik Permai Gombak,G-36-08,Berkembar 2 Tingkat,Gombak,Selangor,68079,2899,1351500,2026-08-12,B3
TX-2026-08-00353,Pangsapuri Bukit Harmoni Sabak,E-03-02,Kondominium,Sabak Bernam,Selangor,45306,777,153000,2026-08-07,B5
TX-2026-08-01683,Bandar Anggerik Jaya Hulu,G-37-19,Teres 2 Tingkat,DAERAH HULU LANGAT,Selangor,43476,1406,406500,2026-08-10,B5
TX-2026-08-00278,Pangsapuri Putra Perdana Kuala,A-04-03,Teres 2 Tingkat,Kuala Selangor,Selangor,45672,1920,427000,2026-08-28,B5
TX-2026-08-00817,Desa Tasik Permai Sepang,C-29-03,Berkembar 2 Tingkat,Sepang,Selangor,63023,2888,951500,2026-08-16,B4
TX-2026-08-01925,Pangsapuri Kenanga Sari Kuala,E-03-20,Pangsapuri,Kuala Selangor,Selangor,45795,580,162000,2026-08-02,B3
TX-2026-08-02655,Taman Kenanga Sari Kuala,E-06-13,Teres 2 Tingkat,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,59455,1527,902500,2026-08-11,B4
TX-2026-08-01543,Desa Seri Melati Kuala,E-31-12,Berkembar 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,54431,2880,1340500,2026-08-12,B1
TX-2026-08-02295,Bandar Mutiara Sentosa Kuala,F-12-01,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,51941,1381,924500,2026-08-24,B4
TX-2026-08-01089,Taman Warisan Murni Hulu,B-22-23,Berkembar 2 Tingkat,Hulu Selangor,Selangor,44003,2245,480000,2026-08-04,B1
TX-2026-08-01688,Pangsapuri Warisan Murni Kuala,E-21-23,Berkembar 2 Tingkat,Kuala Langat,Selangor,42733,3338,764500,2026-08-10,B6
TX-2026-08-02649,Bandar Anggerik Jaya Hulu,C-11-01,Teres 1 Tingkat,DAERAH HULU LANGAT,Selangor,43235,1165,504000,2026-08-19,B4
TX-2026-08-01911,Taman Warisan Murni Gombak,F-02-08,Teres 1 Tingkat,Gombak,Selangor,68076,1044,542500,2026-08-24,B5
TX-2026-08-01422,Kondominium Putra Perdana Petaling,C-30-19,Banglo,DAERAH PETALING,Selangor,47089,3766,2147000,2026-08-02,B6
TX-2026-08-02572,Kondominium Mutiara Sentosa Gombak,B-26-21,Berkembar 2 Tingkat,Gombak,Selangor,68042,2911,910500,2026-08-01,B4
TX-2026-08-00204,Taman Putra Perdana Hulu,F-27-18,Kondominium,Hulu Selangor,Selangor,44113,1261,372500,2026-08-10,B1
TX-2026-08-01315,Bandar Anggerik Jaya Hulu,F-13-07,Teres 2 Tingkat,Hulu Langat,Selangor,43251,1752,556500,2026-08-07,B4
TX-2026-08-02945,Residensi Damai Indah Sepang,B-36-03,Kondominium,Sepang,Selangor,63171,836,344000,2026-08-09,B6
TX-2026-08-01218,Pangsapuri Suria Bayu Sepang,F-21-17,Teres 2 Tingkat,Sepang,Selangor,71808,1619,589500,2026-08-09,B1
TX-2026-08-00489,Desa Warisan Murni Petaling,G-10-09,Teres 1 Tingkat,Petaling,Selangor,47230,1349,672500,2026-08-30,B3
TX-2026-08-01646,Taman Warisan Murni Gombak,E-16-22,Berkembar 2 Tingkat,Gombak,Selangor,68004,3010,1499500,2026-08-30,B3
TX-2026-08-01091,Bandar Anggerik Jaya Hulu,E-26-23,Kondominium,DAERAH HULU LANGAT,Selangor,43182,1147,374000,2026-08-07,B4
TX-2026-08-00429,Taman Bukit Harmoni Klang,E-38-21,Teres 1 Tingkat,Klang,Selangor,41922,1121,683500,2026-08-16,B2
TX-2026-08-02847,Bandar Mutiara Sentosa Kuala,C-22-01,Banglo,Kuala Lumpur,W.P. Kuala Lumpur,50223,4496,3478500,2026-08-16,B4
TX-2026-08-01038,Kondominium Mutiara Sentosa Gombak,A-25-23,Pangsapuri,Gombak,Selangor,68068,723,264500,2026-08-28,B4
TX-2026-08-01909,Kondominium Mutiara Sentosa Hulu,D-36-09,Teres 2 Tingkat,Hulu Langat,Selangor,43323,1834,873000,2026-08-30,B3
TX-2026-08-00754,Bandar Anggerik Jaya Petaling,F-06-11,Pangsapuri,DAERAH PETALING,Selangor,46001,606,355500,2026-08-21,B1
TX-2026-08-00776,Residensi Mutiara Sentosa Kuala,C-10-20,Banglo,DAERAH KUALA LANGAT,Selangor,42542,3418,930000,2026-08-14,B3
TX-2026-08-01249,Kondominium Impian Setia Gombak,G-36-13,Teres 1 Tingkat,Gombak,Selangor,68055,932,393500,2026-08-20,B6
TX-2026-08-00342,Kondominium Putra Perdana Petaling,C-20-18,Pangsapuri,DAERAH PETALING,Selangor,46726,680,338500,2026-08-12,B2
TX-2026-08-01962,Taman Putra Perdana Hulu,B-24-15,Banglo,DAERAH HULU SELANGOR,Selangor,44050,3626,1390000,2026-08-11,B5
TX-2026-08-02371,Bandar Mutiara Sentosa Kuala,E-25-08,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,53382,1034,897500,2026-08-21,B6
TX-2026-08-01828,Pangsapuri Seri Melati Kuala,E-18-10,Kondominium,Kuala Selangor,Selangor,45636,1558,429000,19/08/2026,B1
TX-2026-08-01189,Residensi Damai Indah Sepang,E-15-10,Kondominium,Sepang,Selangor,63148,1473,390500,2026-08-07,B1
TX-2026-08-02084,Pangsapuri Suria Bayu Kuala,A-02-02,Banglo,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,55651,4171,2773500,2026-08-09,B2
TX-2026-08-00120,Bandar Anggerik Jaya Hulu,G-29-12,Pangsapuri,Hulu Langat,Selangor,43275,889,355500,2026-08-07,B1
TX-2026-08-01965,Taman Suria Bayu Kuala,F-03-23,Teres 2 Tingkat,DAERAH KUALA SELANGOR,Selangor,45664,2121,523500,2026-08-10,B3
TX-2026-08-01234,Kondominium Anggerik Jaya Sabak,G-20-03,Berkembar 2 Tingkat,Sabak Bernam,Selangor,45113,3014,714,2026-08-18,B5
TX-2026-08-00365,Residensi Seri Melati Kuala,E-12-06,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,56243,2075,1429000,2026-08-21,B2
TX-2026-08-02407,Bandar Putra Perdana Hulu,E-10-08,Pangsapuri,Hulu Selangor,Selangor,35903,905,309000,2026-08-01,B1
TX-2026-08-01709,Pangsapuri Tasik Permai Gombak,E-01-18,Pangsapuri,Gombak,Selangor,68064,833,345000,2026-08-19,B2
TX-2026-08-00711,Desa Seri Melati Kuala,E-22-12,Berkembar 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,50174,3187,2175500,2026-08-30,B3
TX-2026-08-00794,Bandar Anggerik Jaya Hulu,D-16-05,Banglo,Hulu Langat,Selangor,43015,2957,1453000,2026-08-13,B1
TX-2026-08-01495,Residensi Seri Melati Kuala,F-09-08,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,53850,1558,1247500,2026-08-02,B2
TX-2026-08-02144,Pangsapuri Suria Bayu Kuala,D-36-08,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,57693,1206,860000,2026-08-24,B3
TX-2026-08-02966,Kondominium Impian Setia Petaling,B-35-21,Banglo,Petaling,Selangor,46982,4777,2428500,2026-08-26,B5
TX-2026-08-01540,Desa Kenanga Sari Hulu,A-37-10,Pangsapuri,DAERAH HULU LANGAT,Selangor,43229,814,330500,2026-08-05,B2
TX-2026-08-01735,Taman Bukit Harmoni Sabak,G-31-07,Banglo,Sabak Bernam,Selangor,45212,4269,888500,2026-08-26,B6
TX-2026-08-01737,Desa Kenanga Sari Hulu,C-37-06,Banglo,Hulu Langat,Selangor,43405,3247,1323500,2026-08-23,B6
TX-2026-08-00528,Pangsapuri Kenanga Sari Petaling,D-25-09,Banglo,Petaling,Selangor,47435,3740,1620500,2026-08-28,B1
TX-2026-08-00710,Bandar Anggerik Jaya Hulu,G-16-13,Berkembar 2 Tingkat,Hulu Langat,Selangor,43416,2792,883500,2026-08-25,B3
TX-2026-08-02976,Desa Cempaka Wangi Gombak,B-18-12,Kondominium,Gombak,Selangor,68034,1168,533000,2026-08-04,B1
TX-2026-08-00349,Taman Kenanga Sari Gombak,B-32-05,Kondominium,Gombak,Selangor,68075,943,364500,2026-08-02,B1
TX-2026-08-01917,Taman Anggerik Jaya Kuala,F-14-23,Berkembar 2 Tingkat,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,56139,2897,1301500,2026-08-03,B3
TX-2026-08-00184,Bandar Anggerik Jaya Hulu,F-34-12,Banglo,Hulu Langat,Selangor,43134,5056,2359000,2026-08-03,B5
TX-2026-08-02080,Kondominium Impian Setia Petaling,A-21-01,Teres 1 Tingkat,Petaling,Selangor,47089,1193,691500,2026-08-02,B6
TX-2026-08-01753,Pangsapuri Kenanga Sari Petaling,C-33-02,Teres 1 Tingkat,DAERAH PETALING,Selangor,46085,1122,610000,2026-08-16,B5
TX-2026-08-02020,Pangsapuri Warisan Murni Kuala,G-35-15,Kondominium,Kuala Langat,Selangor,42669,1394,475000,2026-08-19,B2
TX-2026-08-01388,Desa Anggerik Jaya Kuala,F-03-13,Teres 2 Tingkat,Kuala Langat,Selangor,42570,1492,371500,2026-08-03,B1
TX-2026-08-00709,Pangsapuri Seri Melati Hulu,F-36-13,Pangsapuri,Hulu Langat,Selangor,43270,605,159000,2026-08-04,B6
TX-2026-08-01318,Desa Putra Perdana Klang,B-20-24,Teres 2 Tingkat,Klang,Selangor,42009,2262,682500,2026-08-21,B4
TX-2026-08-01083,Kondominium Mutiara Sentosa Hulu,E-36-10,Pangsapuri,Hulu Langat,Selangor,43267,639,346000,2026-08-07,B5
TX-2026-08-01413,Kondominium Impian Setia Petaling,F-27-17,Berkembar 2 Tingkat,Petaling,Selangor,46235,2695,1440000,2026-08-03,B3
TX-2026-08-00858,Desa Impian Setia Klang,E-26-18,Kondominium,DAERAH KLANG,Selangor,41477,892,251500,2026-08-09,B4
TX-2026-08-02466,Kondominium Kenanga Sari Hulu,F-35-01,Teres 2 Tingkat,DAERAH HULU LANGAT,Selangor,43170,2282,940000,2026-08-30,B6
TX-2026-08-01403,Desa Seri Melati Kuala,A-08-04,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,53612,1235,532000,2026-08-11,B4
TX-2026-08-01065,Bandar Damai Indah Hulu,D-19-04,Teres 2 Tingkat,Hulu Langat,Selangor,43299,1720,1002500,2026-08-03,B6
TX-2026-08-02343,Pangsapuri Seri Melati Hulu,C-26-19,Teres 2 Tingkat,Hulu Langat,Selangor,43415,2354,927500,2026-08-02,B2
TX-2026-08-00280,Bandar Anggerik Jaya Hulu,C-05-07,Pangsapuri,Hulu Langat,Selangor,43215,706,349500,2026-08-27,B2
TX-2026-08-02494,Desa Kenanga Sari Hulu,B-18-08,Kondominium,DAERAH HULU LANGAT,Selangor,43205,845,497000,2026-08-15,B3
TX-2026-08-01863,Taman Anggerik Jaya Kuala,B-01-06,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,52145,2171,1419000,2026-08-06,B4
TX-2026-08-00482,Residensi Putra Perdana Hulu,B-20-23,Banglo,Hulu Selangor,Selangor,35903,5124,1589000,2026-08-23,B6
TX-2026-08-01868,Desa Seri Melati Kuala,D-19-23,Banglo,Kuala Lumpur,W.P. Kuala Lumpur,50176,3016,1310000,2026-08-28,B3
TX-2026-08-02200,Bandar Anggerik Jaya Hulu,A-22-23,Berkembar 2 Tingkat,Hulu Langat,Selangor,43186,2264,816000,2026-08-13,B2
TX-2026-08-02438,Residensi Putra Perdana Hulu,G-16-19,Pangsapuri,Hulu Selangor,Selangor,35907,800,250500,2026-08-30,B4
TX-2026-08-00946,Pangsapuri Putra Perdana Hulu,E-19-14,Teres 1 Tingkat,Hulu Selangor,Selangor,35906,1143,294000,2026-08-01,B2
TX-2026-08-00925,Taman Seri Melati Hulu,E-31-08,Kondominium,DAERAH HULU LANGAT,Selangor,43366,1569,657000,2026-08-07,B6
TX-2026-08-01913,Desa Cempaka Wangi Gombak,E-06-07,Teres 2 Tingkat,DAERAH GOMBAK,Selangor,68010,2220,899500,2026-08-27,B2
TX-2026-08-01330,Desa Mutiara Sentosa Sabak,A-36-04,Berkembar 2 Tingkat,Sabak Bernam,Selangor,45142,2746,480500,2026-08-01,B1
TX-2026-08-00811,Taman Suria Bayu Kuala,D-07-24,Berkembar 2 Tingkat,Kuala Selangor,Selangor,45734,3168,625500,2026-08-19,B3
TX-2026-08-00595,Residensi Kenanga Sari Sepang,D-17-03,Teres 1 Tingkat,Sepang,Selangor,63234,978,338500,2026-08-01,B4
TX-2026-08-01398,Residensi Seri Melati Kuala,D-11-09,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,51179,1525,1132000,2026-08-22,B3
TX-2026-08-01275,Kondominium Mutiara Sentosa Gombak,A-12-11,Banglo,Gombak,Selangor,68010,4121,1624500,2026-08-05,B2
TX-2026-08-02296,Pangsapuri Seri Melati Hulu,D-20-12,Teres 2 Tingkat,Hulu Langat,Selangor,43025,1456,428000,2026-08-11,B3
TX-2026-08-00690,Desa Warisan Murni Petaling,D-28-16,Teres 2 Tingkat,Petaling,Selangor,47478,1724,1008000,2026-08-11,B3
TX-2026-08-01951,Kondominium Damai Indah Petaling,C-29-10,Berkembar 2 Tingkat,Petaling,Selangor,47679,3367,1407500,2026-08-08,B3
TX-2026-08-00757,Desa Bukit Harmoni Petaling,F-08-19,Berkembar 2 Tingkat,DAERAH PETALING,Selangor,47187,2809,1955000,2026-08-05,B6
TX-2026-08-01256,Desa Seri Melati Kuala,G-35-04,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,57369,2075,922500,2026-08-13,B5
TX-2026-08-00878,Pangsapuri Suria Bayu Kuala,A-12-20,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,53745,930,763500,2026-08-09,B1
TX-2026-08-00169,Bandar Mutiara Sentosa Kuala,A-14-21,Kondominium,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,53195,1046,537000,2026-08-26,B6
TX-2026-08-01970,Pangsapuri Seri Melati Hulu,D-19-16,Kondominium,Hulu Langat,Selangor,43259,1156,393000,2026-08-26,B2
TX-2026-08-01147,Bandar Anggerik Jaya Petaling,C-16-21,Teres 1 Tingkat,Petaling,Selangor,46046,1276,787000,2026-08-04,B4
TX-2026-08-02870,Kondominium Damai Indah Petaling,G-21-24,Kondominium,Petaling,Selangor,46523,1335,682500,2026-08-10,B5
TX-2026-08-01177,Desa Warisan Murni Petaling,F-19-01,Teres 1 Tingkat,Petaling,Selangor,47252,1374,661500,2026-08-08,B2
TX-2026-08-02836,Bandar Suria Bayu Kuala,C-04-01,Teres 1 Tingkat,DAERAH KUALA LANGAT,Selangor,42789,1004,383500,2026-08-16,B3
TX-2026-08-01515,Bandar Anggerik Jaya Hulu,A-37-09,Banglo,Hulu Langat,Selangor,43432,4798,2599500,2026-08-19,B3
TX-2026-08-02068,Kondominium Seri Melati Sabak,D-19-15,Teres 1 Tingkat,Sabak Bernam,Selangor,45391,1088,223000,2026-08-09,B6
TX-2026-08-00737,Kondominium Kenanga Sari Hulu,D-16-04,Berkembar 2 Tingkat,Hulu Langat,Selangor,43095,2968,1133500,2026-08-30,B4
TX-2026-08-01314,Pangsapuri Kenanga Sari Petaling,F-27-22,Berkembar 2 Tingkat,Petaling,Selangor,46960,3388,2234000,2026-08-31,B6
TX-2026-08-00026,Kondominium Cempaka Wangi Sepang,F-27-03,Kondominium,Sepang,Selangor,63198,931,363000,2026-08-15,B2
TX-2026-08-00748,Pangsapuri Mutiara Sentosa Kuala,C-08-13,Teres 1 Tingkat,Kuala Selangor,Selangor,45607,919,209500,2026-08-03,B4
TX-2026-08-02231,Desa Cempaka Wangi Gombak,D-34-23,Teres 1 Tingkat,DAERAH GOMBAK,Selangor,68051,1053,537500,2026-08-31,B3
TX-2026-08-00213,Taman Warisan Murni Hulu,E-33-23,Teres 1 Tingkat,Hulu Selangor,Selangor,44083,1364,332500,2026-08-02,B5
TX-2026-08-01700,Pangsapuri Kenanga Sari Kuala,D-37-19,Banglo,Kuala Selangor,Selangor,45732,4462,1260500,2026-08-24,B5
TX-2026-08-02480,Desa Kenanga Sari Hulu,C-23-12,Teres 2 Tingkat,Hulu Langat,Selangor,43243,2178,688000,2026-08-24,B5
TX-2026-08-02575,Desa Impian Setia Klang,E-34-07,Pangsapuri,Klang,Selangor,41787,584,224000,2026-08-31,B4
TX-2026-08-00409,Kondominium Cempaka Wangi Sepang,D-37-15,Berkembar 2 Tingkat,Sepang,Selangor,63277,2486,1047500,2026-08-21,B5
TX-2026-08-00956,Desa Cempaka Wangi Gombak,D-02-05,Banglo,Gombak,Selangor,68000,3657,1455000,2026-08-07,B6
TX-2026-08-02313,Kondominium Damai Indah Petaling,A-14-17,Kondominium,Petaling,Selangor,47437,1192,695500,2026-08-24,B4
TX-2026-08-02736,Desa Warisan Murni Petaling,A-15-06,Banglo,Petaling,Selangor,46849,4310,2295000,2026-08-09,B4
TX-2026-08-02446,Desa Bukit Harmoni Petaling,A-08-15,Teres 1 Tingkat,DAERAH PETALING,Selangor,46768,1261,806500,2026-08-15,B1
TX-2026-08-02178,Taman Bukit Harmoni Klang,D-08-17,Banglo,Klang,Selangor,41173,4787,1376500,2026-08-30,B2
TX-2026-08-00544,Bandar Mutiara Sentosa Kuala,G-30-08,Kondominium,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,53565,1588,682500,2026-08-15,B2
TX-2026-08-02392,Kondominium Cempaka Wangi Sepang,A-30-21,Berkembar 2 Tingkat,Sepang,Selangor,63117,3029,1088500,2026-08-15,B6
TX-2026-08-00546,Taman Damai Indah Sabak,D-22-22,Kondominium,Sabak Bernam,Selangor,45166,1129,239000,2026-08-10,B1
TX-2026-08-01769,Kondominium Putra Perdana Petaling,A-11-23,Teres 1 Tingkat,Petaling,Selangor,46652,1073,517000,2026-08-28,B5
TX-2026-08-01299,Desa Bukit Harmoni Petaling,G-17-04,Kondominium,Petaling,Selangor,47682,1507,1073000,2026-08-18,B2
TX-2026-08-00926,Residensi Kenanga Sari Sepang,D-14-07,Kondominium,Sepang,Selangor,63122,1592,599000,2026-08-12,B5
TX-2026-08-02782,Taman Seri Melati Hulu,B-25-20,Teres 1 Tingkat,Hulu Langat,Selangor,43238,913,428500,2026-08-31,B2
TX-2026-08-01017,Desa Cempaka Wangi Gombak,G-24-22,Kondominium,Gombak,Selangor,68013,1326,704500,2026-08-15,B3
TX-2026-08-02986,Kondominium Impian Setia Petaling,A-32-20,Kondominium,Petaling,Selangor,47547,866,482000,2026-08-01,B1
TX-2026-08-00377,Kondominium Mutiara Sentosa Gombak,C-07-17,Teres 1 Tingkat,Gombak,Selangor,68060,1078,368000,2026-08-18,B1
TX-2026-08-01420,Taman Tasik Permai Klang,C-19-09,Berkembar 2 Tingkat,Klang,Selangor,41512,2559,1154000,2026-08-15,B1
TX-2026-08-02160,Taman Seri Melati Hulu,D-24-07,Teres 1 Tingkat,Hulu Langat,Selangor,43461,926,350000,29/08/2026,B5
TX-2026-08-02206,Pangsapuri Suria Bayu Kuala,E-29-02,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,54578,637,492500,2026-08-23,B4
TX-2026-08-01292,Kondominium Mutiara Sentosa Hulu,G-18-23,Teres 1 Tingkat,Hulu Langat,Selangor,43440,1389,558500,2026-08-25,B3
TX-2026-08-00260,Kondominium Damai Indah Petaling,B-04-16,Teres 2 Tingkat,Petaling,Selangor,46448,2033,783500,2026-08-21,B4
TX-2026-08-02468,Desa Impian Setia Klang,D-13-12,Banglo,Klang,Selangor,41994,2807,838000,2026-08-07,B1
TX-2026-08-01007,Taman Tasik Permai Klang,G-02-19,Pangsapuri,Klang,Selangor,41885,754,239000,2026-08-30,B4
TX-2026-08-02524,Residensi Seri Melati Kuala,A-18-20,Kondominium,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,56898,1249,899500,2026-08-01,B1
TX-2026-08-00356,Bandar Tasik Permai Kuala,B-33-01,Banglo,Kuala Selangor,Selangor,45782,2926,512500,2026-08-18,B5
TX-2026-08-02179,Bandar Tasik Permai Kuala,E-18-20,Banglo,Kuala Selangor,Selangor,45622,3555,928500,2026-08-12,B6
TX-2026-08-00141,Desa Warisan Murni Petaling,E-12-04,Pangsapuri,Petaling,Selangor,47133,563,293000,2026-08-07,B5
TX-2026-08-01997,Desa Seri Melati Kuala,C-34-20,Banglo,Kuala Lumpur,W.P. Kuala Lumpur,57405,3544,2275000,2026-08-12,B2
TX-2026-08-01473,Kondominium Kenanga Sari Hulu,D-06-23,Teres 2 Tingkat,DAERAH HULU LANGAT,Selangor,43290,2157,1087000,2026-08-02,B3
TX-2026-08-00197,Taman Kenanga Sari Kuala,G-30-01,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,59116,1251,1133500,2026-08-31,B5
TX-2026-08-02224,Kondominium Mutiara Sentosa Hulu,E-04-03,Teres 2 Tingkat,Hulu Langat,Selangor,43141,1995,1159000,2026-08-18,B4
TX-2026-08-00038,Desa Kenanga Sari Hulu,F-23-04,Kondominium,Hulu Langat,Selangor,43476,956,382500,2026-08-16,B6
TX-2026-08-01653,Desa Warisan Murni Petaling,F-24-06,Teres 1 Tingkat,Petaling,Selangor,47718,1400,617500,2026-08-17,B1
TX-2026-08-00804,Bandar Tasik Permai Kuala,B-11-20,Teres 2 Tingkat,Kuala Selangor,Selangor,45754,1676,436500,2026-08-30,B4
TX-2026-08-02294,Taman Kenanga Sari Gombak,E-01-24,Teres 2 Tingkat,Gombak,Selangor,68014,1669,619000,2026-08-17,B3
TX-2026-08-01625,Taman Warisan Murni Hulu,F-35-17,Banglo,DAERAH HULU SELANGOR,Selangor,44007,3885,997500,2026-08-11,B3
TX-2026-08-02009,Bandar Anggerik Jaya Hulu,F-33-15,Kondominium,Hulu Langat,Selangor,43459,1548,577000,2026-08-08,B1
TX-2026-08-01489,Desa Warisan Murni Petaling,C-13-16,Teres 2 Tingkat,Petaling,Selangor,46576,2072,1417000,2026-08-29,B2
TX-2026-08-02585,Bandar Suria Bayu Kuala,C-07-02,Berkembar 2 Tingkat,Kuala Langat,Selangor,42726,3285,1102500,2026-08-09,B6
TX-2026-08-01764,Desa Kenanga Sari Hulu,A-36-15,Teres 1 Tingkat,Hulu Langat,Selangor,43056,902,280000,2026-08-09,B3
TX-2026-08-01749,Residensi Kenanga Sari Sepang,F-23-08,Berkembar 2 Tingkat,Sepang,Selangor,63189,2384,579000,2026-08-03,B4
TX-2026-08-00743,Kondominium Anggerik Jaya Sabak,A-15-03,Banglo,Sabak Bernam,Selangor,45319,4279,1199500,2026-08-29,B5
TX-2026-08-02085,Kondominium Cempaka Wangi Sepang,C-21-19,Berkembar 2 Tingkat,Sepang,Selangor,63262,2247,805000,2026-08-02,B1
TX-2026-08-02196,Kondominium Damai Indah Petaling,A-21-21,Teres 2 Tingkat,Petaling,Selangor,46764,1674,1256500,2026-08-30,B1
TX-2026-08-00004,Residensi Kenanga Sari Sepang,A-26-12,Kondominium,Sepang,Selangor,63052,1108,432000,2026-08-25,B2
TX-2026-08-01811,Pangsapuri Seri Melati Hulu,A-17-13,Banglo,DAERAH HULU LANGAT,Selangor,43173,3539,1209500,2026-08-08,B4
TX-2026-08-02802,Bandar Mutiara Sentosa Kuala,D-13-11,Teres 1 Tingkat,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,54238,1388,939000,2026-08-18,B5
TX-2026-08-02733,Taman Bukit Harmoni Gombak,F-15-01,Kondominium,Gombak,Selangor,68012,1521,866000,2026-08-09,B1
TX-2026-08-02856,Desa Putra Perdana Klang,G-30-08,Kondominium,Klang,Selangor,42229,844,354500,2026-08-06,B3
TX-2026-08-02650,Taman Anggerik Jaya Kuala,F-07-05,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,52992,1332,731000,2026-08-05,B2
TX-2026-08-00767,Pangsapuri Suria Bayu Sepang,E-32-21,Berkembar 2 Tingkat,Sepang,Selangor,63195,3067,1166000,2026-08-02,B1
TX-2026-08-01812,Taman Kenanga Sari Klang,F-31-18,Berkembar 2 Tingkat,Klang,Selangor,41099,2854,823000,2026-08-05,B2
TX-2026-08-01367,Bandar Anggerik Jaya Hulu,C-13-15,Kondominium,Hulu Langat,Selangor,43374,937,390500,2026-08-01,B3
TX-2026-08-00762,Kondominium Mutiara Sentosa Hulu,B-24-05,Kondominium,Hulu Langat,Selangor,43121,1168,437500,2026-08-13,B3
TX-2026-08-02934,Pangsapuri Tasik Permai Gombak,B-19-03,Banglo,DAERAH GOMBAK,Selangor,68041,4406,2351500,2026-08-24,B1
TX-2026-08-01824,Desa Bukit Harmoni Petaling,E-01-08,Berkembar 2 Tingkat,Petaling,Selangor,47737,2225,790000,2026-08-07,B5
TX-2026-08-00701,Kondominium Impian Setia Gombak,D-35-22,Kondominium,Gombak,Selangor,68046,1340,824000,2026-08-06,B1
TX-2026-08-00836,Kondominium Mutiara Sentosa Hulu,D-10-19,Berkembar 2 Tingkat,DAERAH HULU LANGAT,Selangor,43297,2683,886000,2026-08-07,B4
TX-2026-08-01231,Pangsapuri Suria Bayu Kuala,G-26-16,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,58662,956,695000,2026-08-13,B2
TX-2026-08-01638,Taman Bukit Harmoni Gombak,A-30-02,Teres 2 Tingkat,Gombak,Selangor,68060,1685,565500,2026-08-03,B2
TX-2026-08-01351,Residensi Seri Melati Kuala,F-19-09,Banglo,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,51424,3940,1782000,2026-08-15,B2
TX-2026-08-00842,Desa Anggerik Jaya Kuala,C-15-17,Pangsapuri,Kuala Langat,Selangor,42727,864,213000,2026-08-02,B2
TX-2026-08-02016,Residensi Seri Melati Kuala,C-02-20,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,57503,1352,512000,2026-08-24,B2
TX-2026-08-02570,Taman Kenanga Sari Kuala,G-21-20,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,50134,1290,586000,2026-08-26,B5
TX-2026-08-02455,Bandar Kenanga Sari Kuala,B-30-05,Banglo,Kuala Lumpur,W.P. Kuala Lumpur,55174,4560,2751000,2026-08-08,B4
TX-2026-08-00101,Kondominium Kenanga Sari Sepang,F-19-23,Pangsapuri,Sepang,Selangor,63197,874,341000,2026-08-22,B1
TX-2026-08-00040,Pangsapuri Kenanga Sari Petaling,F-22-03,Pangsapuri,Petaling,Selangor,46629,669,348000,2026-08-15,B2
TX-2026-08-02125,Pangsapuri Suria Bayu Kuala,B-34-04,Banglo,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,52334,4631,3636000,2026-08-03,B1
TX-2026-08-02230,Pangsapuri Warisan Murni Kuala,F-15-23,Berkembar 2 Tingkat,Kuala Langat,Selangor,42670,2756,935000,2026-08-10,B3
TX-2026-08-00446,Desa Warisan Murni Petaling,E-06-05,Banglo,Petaling,Selangor,46078,2854,1878500,2026-08-12,B5
